"Policy No","Amount","Source System","Type","ID","Currency","PAS Ledger Account No","LOB Code","Country Code","Postal Code","State Province","Territory","Broker Code","Coverage Code","Premium Code","Product Code","Entity","Coverage FK","Policy FK","Transaction Type","Billing Acct No","Payment Method","Transaction ID","State","Coverage ID","Period Type","Period Start","Period End","Split Party Code","Posting Level","Policy ID","ID_1","Created By","Description","Entity Ref No","Entity Ref","Entity Type","Manual Txn Ind","Txn Date","Effective Date","Txn Type","Accounting Date","Export Status","Ledger Txn ID","Entries ID"
"VASS107000061","740.24","ManualPayment","BillingLedgerEntry","1060253808","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077471","PaymentDetailsCash","500420068","VA","","","","","","","","1058798686","qa","","600077471","1058790637","BillingTransaction","","2017-10-20 17:12:27.0","2017-10-20 00:00:00.0","BillingAccount","2017-10-20 00:00:00.0","exported","1058798686","1060253808"
"VASS107000061","740.24","ManualPayment","BillingLedgerEntry","1060253825","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077471","PaymentDetailsCash","500420078","VA","","","","","","","","1058798692","qa","","600077471","1058790643","BillingTransaction","","2017-11-20 17:12:19.0","2017-11-20 00:00:00.0","BillingAccount","2017-11-20 00:00:00.0","exported","1058798692","1060253825"
"VASS107000061","740.24","ManualPayment","BillingLedgerEntry","1060253848","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077471","PaymentDetailsCash","500420090","VA","","","","","","","","1058798700","qa","","600077471","1058790651","BillingTransaction","","2017-12-20 17:12:43.0","2017-12-20 00:00:00.0","BillingAccount","2017-12-20 00:00:00.0","exported","1058798700","1060253848"
"VASS107000061","-740.24","CrossPolicyTransfer","BillingLedgerEntry","1059607923","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077471","","500420122","VA","","","","","","","","1058822666","ipbsys","","600077471","1058820804","BillingTransaction","","2018-03-16 17:12:45.0","2018-03-16 00:00:00.0","BillingAccount","2018-03-16 00:00:00.0","exported","1058822666","1059607923"
"VASS107000061","-740.24","CrossPolicyTransfer","BillingLedgerEntry","1059607939","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077471","","500420130","VA","","","","","","","","1058822672","ipbsys","","600077471","1058820812","BillingTransaction","","2018-03-16 17:12:52.0","2018-03-16 00:00:00.0","BillingAccount","2018-03-16 00:00:00.0","exported","1058822672","1059607939"
"VASS107000061","236.8","CrossPolicyTransfer","BillingLedgerEntry","1059607956","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077471","PaymentDetailsCash","500420131","VA","","","","","","","","1058822674","ipbsys","","600077471","1058820813","BillingTransaction","","2018-03-16 17:12:55.0","2018-03-16 00:00:00.0","BillingAccount","2018-03-16 00:00:00.0","exported","1058822674","1059607956"
"VASS107000061","503.44","CrossPolicyTransfer","BillingLedgerEntry","1059607958","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077471","PaymentDetailsCash","500420131","VA","","","","","","","","1058822674","ipbsys","","600077471","1058820813","BillingTransaction","","2018-03-16 17:12:55.0","2018-03-16 00:00:00.0","BillingAccount","2018-03-16 00:00:00.0","exported","1058822674","1059607958"
"VASS107000061","-740.24","CrossPolicyTransfer","BillingLedgerEntry","1059607910","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077471","","500420119","VA","","","","","","","","1058822663","ipbsys","","600077471","1058820801","BillingTransaction","","2018-03-16 17:12:41.0","2018-03-16 00:00:00.0","BillingAccount","2018-03-16 00:00:00.0","exported","1058822663","1059607910"
"VASS107000061","740.24","CrossPolicyTransfer","BillingLedgerEntry","1059607937","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077471","PaymentDetailsCash","500420128","VA","","","","","","","","1058822671","ipbsys","","600077471","1058820810","BillingTransaction","","2018-03-16 17:12:51.0","2018-03-16 00:00:00.0","BillingAccount","2018-03-16 00:00:00.0","exported","1058822671","1059607937"
"VASS107000061","740.24","CrossPolicyTransfer","BillingLedgerEntry","1059607933","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077471","PaymentDetailsCash","500420125","VA","","","","","","","","1058822669","ipbsys","","600077471","1058820806","BillingTransaction","","2018-03-16 17:12:47.0","2018-03-16 00:00:00.0","BillingAccount","2018-03-16 00:00:00.0","exported","1058822669","1059607933"
"VASS107000061","-740.24","CrossPolicyTransfer","BillingLedgerEntry","1059607935","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077471","","500420126","VA","","","","","","","","1058822670","ipbsys","","600077471","1058820808","BillingTransaction","","2018-03-16 17:12:48.0","2018-03-16 00:00:00.0","BillingAccount","2018-03-16 00:00:00.0","exported","1058822670","1059607935"
"VASS107000061","740.24","CrossPolicyTransfer","BillingLedgerEntry","1059607912","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077471","PaymentDetailsCash","500420120","VA","","","","","","","","1058822664","ipbsys","","600077471","1058820802","BillingTransaction","","2018-03-16 17:12:43.0","2018-03-16 00:00:00.0","BillingAccount","2018-03-16 00:00:00.0","exported","1058822664","1059607912"
"VASS107000061","740.24","ManualPayment","BillingLedgerEntry","1060362109","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077471","PaymentDetailsCash","500420141","VA","","","","","","","","1058798718","qa","","600077471","1058790667","BillingTransaction","","2018-04-23 17:12:57.0","2018-04-23 00:00:00.0","BillingAccount","2018-04-23 00:00:00.0","exported","1058798718","1060362109"
"VASS107000066","480","ManualPayment","BillingLedgerEntry","1060253060","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077474","PaymentDetailsCash","500419976","VA","","","","","","","","1058798626","qa","","600077474","1058790578","BillingTransaction","","2017-04-25 17:12:19.0","2017-04-25 00:00:00.0","BillingAccount","2017-04-25 00:00:00.0","exported","1058798626","1060253060"
"VASS107000066","-370.1","PaymentDeclined","BillingLedgerEntry","1060253318","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","PaymentDeclined","600077474","","500420003","VA","","","","","","","","1058798644","qa","","600077474","1058790595","BillingTransaction","","2017-05-22 17:13:14.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058798644","1060253318"
"VASS107000066","370.1","ManualPayment","BillingLedgerEntry","1060253315","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077474","PaymentDetailsCash","500420002","VA","","","","","","","","1058798643","qa","","600077474","1058790594","BillingTransaction","","2017-05-22 17:13:11.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058798643","1060253315"
"VASS107000066","280.1","ManualPayment","BillingLedgerEntry","1060253374","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077474","PaymentDetailsCash","500420007","VA","","","","","","","","1058798648","qa","","600077474","1058790599","BillingTransaction","","2017-05-25 17:12:44.0","2017-05-25 00:00:00.0","BillingAccount","2017-05-25 00:00:00.0","exported","1058798648","1060253374"
"VASS107000066","380.1","ManualPayment","BillingLedgerEntry","1060253437","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077474","PaymentDetailsCash","500420021","VA","","","","","","","","1058798657","qa","","600077474","1058790608","BillingTransaction","","2017-06-20 17:12:44.0","2017-06-20 00:00:00.0","BillingAccount","2017-06-20 00:00:00.0","exported","1058798657","1060253437"
"VASS107000066","380.1","ManualPayment","BillingLedgerEntry","1060253445","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077474","PaymentDetailsCash","500420029","VA","","","","","","","","1058798660","qa","","600077474","1058790611","BillingTransaction","","2017-07-20 17:12:20.0","2017-07-20 00:00:00.0","BillingAccount","2017-07-20 00:00:00.0","exported","1058798660","1060253445"
"VASS107000066","380.1","ManualPayment","BillingLedgerEntry","1060253739","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077474","PaymentDetailsCash","500420047","VA","","","","","","","","1058798674","qa","","600077474","1058790625","BillingTransaction","","2017-08-21 17:12:30.0","2017-08-21 00:00:00.0","BillingAccount","2017-08-21 00:00:00.0","exported","1058798674","1060253739"
"VASS107000066","380.1","ManualPayment","BillingLedgerEntry","1060253793","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077474","PaymentDetailsCash","500420058","VA","","","","","","","","1058798681","qa","","600077474","1058790632","BillingTransaction","","2017-09-20 17:12:18.0","2017-09-20 00:00:00.0","BillingAccount","2017-09-20 00:00:00.0","exported","1058798681","1060253793"
"VASS107000066","380.1","ManualPayment","BillingLedgerEntry","1060253816","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077474","PaymentDetailsCash","500420071","VA","","","","","","","","1058798689","qa","","600077474","1058790640","BillingTransaction","","2017-10-20 17:12:46.0","2017-10-20 00:00:00.0","BillingAccount","2017-10-20 00:00:00.0","exported","1058798689","1060253816"
"VASS107000066","380.1","ManualPayment","BillingLedgerEntry","1060253833","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077474","PaymentDetailsCash","500420081","VA","","","","","","","","1058798695","qa","","600077474","1058790646","BillingTransaction","","2017-11-20 17:12:40.0","2017-11-20 00:00:00.0","BillingAccount","2017-11-20 00:00:00.0","exported","1058798695","1060253833"
"VASS107000066","380.1","ManualPayment","BillingLedgerEntry","1060253842","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077474","PaymentDetailsCash","500420088","VA","","","","","","","","1058798698","qa","","600077474","1058790649","BillingTransaction","","2017-12-20 17:12:23.0","2017-12-20 00:00:00.0","BillingAccount","2017-12-20 00:00:00.0","exported","1058798698","1060253842"
"VASS107000066","380.1","ManualPayment","BillingLedgerEntry","1060253915","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077474","PaymentDetailsCash","500420098","VA","","","","","","","","1058798704","qa","","600077474","1058790655","BillingTransaction","","2018-01-22 17:12:44.0","2018-01-22 00:00:00.0","BillingAccount","2018-01-22 00:00:00.0","exported","1058798704","1060253915"
"VASS107000066","380.1","ManualPayment","BillingLedgerEntry","1060253999","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077474","PaymentDetailsCash","500420110","VA","","","","","","","","1058798712","qa","","600077474","1058790663","BillingTransaction","","2018-02-20 17:12:28.0","2018-02-20 00:00:00.0","BillingAccount","2018-02-20 00:00:00.0","exported","1058798712","1060253999"
"VASS107000066","363.7","ManualPayment","BillingLedgerEntry","1060362005","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077474","PaymentDetailsCash","500420137","VA","","","","","","","","1058798714","qa","","600077474","1058790665","BillingTransaction","","2018-04-20 17:12:18.0","2018-04-20 00:00:00.0","BillingAccount","2018-04-20 00:00:00.0","exported","1058798714","1060362005"
"VASS107000070","328.6","ManualPayment","BillingLedgerEntry","1060362180","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077479","PaymentDetailsCash","500420162","VA","","","","","","","","1058798723","qa","","600077479","1058790673","BillingTransaction","","2017-04-20 18:52:15.0","2017-04-20 00:00:00.0","BillingAccount","2017-04-20 00:00:00.0","exported","1058798723","1060362180"
"VASS107000070","-328.6","PaymentDeclined","BillingLedgerEntry","1060362336","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","PaymentDeclined","600077479","","500420166","VA","","","","","","","","1058798730","qa","","600077479","1058790677","BillingTransaction","","2017-04-25 18:53:41.0","2017-04-25 00:00:00.0","BillingAccount","2017-04-25 00:00:00.0","exported","1058798730","1060362336"
"VASS107000070","746.24","ManualPayment","BillingLedgerEntry","1060362339","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077479","PaymentDetailsCash","500420171","VA","","","","","","","","1058798731","qa","","600077479","1058790678","BillingTransaction","","2017-05-22 18:52:15.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058798731","1060362339"
"VASS107000070","417.64","ManualPayment","BillingLedgerEntry","1060362360","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077479","PaymentDetailsCash","500420183","VA","","","","","","","","1058798738","qa","","600077479","1058790685","BillingTransaction","","2017-06-20 18:52:18.0","2017-06-20 00:00:00.0","BillingAccount","2017-06-20 00:00:00.0","exported","1058798738","1060362360"
"VASS107000070","417.64","ManualPayment","BillingLedgerEntry","1060362425","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077479","PaymentDetailsCash","500420195","VA","","","","","","","","1058798745","qa","","600077479","1058790692","BillingTransaction","","2017-07-20 18:52:18.0","2017-07-20 00:00:00.0","BillingAccount","2017-07-20 00:00:00.0","exported","1058798745","1060362425"
"VASS107000070","417.64","ManualPayment","BillingLedgerEntry","1060362431","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077479","PaymentDetailsCash","500420202","VA","","","","","","","","1058798747","qa","","600077479","1058790694","BillingTransaction","","2017-08-21 18:52:16.0","2017-08-21 00:00:00.0","BillingAccount","2017-08-21 00:00:00.0","exported","1058798747","1060362431"
"VASS107000070","417.64","ManualPayment","BillingLedgerEntry","1060362459","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077479","PaymentDetailsCash","500420210","VA","","","","","","","","1058798751","qa","","600077479","1058790698","BillingTransaction","","2017-09-20 18:52:18.0","2017-09-20 00:00:00.0","BillingAccount","2017-09-20 00:00:00.0","exported","1058798751","1060362459"
"VASS107000070","417.64","ManualPayment","BillingLedgerEntry","1060362465","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077479","PaymentDetailsCash","500420217","VA","","","","","","","","1058798753","qa","","600077479","1058790700","BillingTransaction","","2017-10-20 18:52:18.0","2017-10-20 00:00:00.0","BillingAccount","2017-10-20 00:00:00.0","exported","1058798753","1060362465"
"VASS107000070","417.64","ManualPayment","BillingLedgerEntry","1060362492","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077479","PaymentDetailsCash","500420223","VA","","","","","","","","1058798756","qa","","600077479","1058790703","BillingTransaction","","2017-11-20 18:52:16.0","2017-11-20 00:00:00.0","BillingAccount","2017-11-20 00:00:00.0","exported","1058798756","1060362492"
"VASS107000070","417.64","ManualPayment","BillingLedgerEntry","1060362505","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077479","PaymentDetailsCash","500420230","VA","","","","","","","","1058798758","qa","","600077479","1058790705","BillingTransaction","","2017-12-20 18:52:18.0","2017-12-20 00:00:00.0","BillingAccount","2017-12-20 00:00:00.0","exported","1058798758","1060362505"
